Invoice ID,Branch,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,Rating,City
842294695,C,Member,Male,Sports and travel,17.14,7,5.999,125.979,2019-01-16,12:04:00,Credit card,7.9,Naypyitaw
725672480,B,Member,Female,Fashion accessories,58.75,6,17.625,370.125,2019-03-24,18:08:00,Credit card,5.9,Mandalay
641512661,C,Member,Female,Food and beverages,87.1,10,43.55,914.55,2019-02-12,14:26:00,Credit card,9.9,Naypyitaw
714023114,C,Normal,Female,Sports and travel,98.8,2,9.88,207.48,2019-02-21,11:23:00,Cash,7.7,Naypyitaw
518172983,A,Normal,Female,Fashion accessories,48.63,4,9.726,204.246,2019-02-04,15:26:00,Ewallet,7.6,Yangon
779422410,B,Member,Male,Food and beverages,57.74,3,8.661,181.881,2019-02-20,13:03:00,Ewallet,7.7,Mandalay
190143147,B,Normal,Female,Health and beauty,17.97,4,3.594,75.474,2019-02-23,20:25:00,Ewallet,6.4,Mandalay
408666712,C,Member,Female,Health and beauty,47.71,6,14.313,300.573,2019-02-16,14:11:00,Ewallet,4.4,Naypyitaw
679226530,B,Normal,Female,Sports and travel,40.62,2,4.062,85.302,2019-01-17,10:00:00,Credit card,4.1,Mandalay
588478641,A,Member,Male,Fashion accessories,56.04,10,28.02,588.42,2019-01-14,19:18:00,Ewallet,4.4,Yangon
642614706,B,Member,Male,Food and beverages,93.4,2,9.34,196.14,2019-03-30,16:20:00,Cash,5.5,Mandalay
576314774,B,Normal,Female,Health and beauty,73.41,3,11.0115,231.2415,2019-03-02,13:05:00,Ewallet,4.0,Mandalay
556416224,C,Normal,Male,Health and beauty,33.64,8,13.456,282.576,2019-02-15,17:06:00,Credit card,9.3,Naypyitaw
811038790,A,Normal,Female,Electronic accessories,45.48,10,22.74,477.54,2019-03-01,10:13:00,Credit card,4.8,Yangon
242113142,B,Member,Male,Fashion accessories,83.77,2,8.377,175.917,2019-02-24,19:34:00,Cash,4.6,Mandalay
752233760,B,Member,Female,Sports and travel,64.08,7,22.428,470.988,2019-02-19,19:17:00,Credit card,7.3,Mandalay
274055470,A,Member,Female,Food and beverages,73.47,4,14.694,308.574,2019-02-23,18:18:00,Cash,6.0,Yangon
648943045,C,Normal,Male,Health and beauty,58.95,10,29.475,618.975,2019-02-07,14:16:00,Ewallet,8.1,Naypyitaw
130674723,A,Member,Male,Food and beverages,48.5,6,14.55,305.55,2019-01-11,13:34:00,Ewallet,9.4,Yangon
528875606,B,Member,Female,Electronic accessories,39.48,1,1.974,41.454,2019-02-12,19:25:00,Cash,6.5,Mandalay
320852052,B,Normal,Female,Sports and travel,34.81,1,1.7405,36.5505,2019-01-14,10:06:00,Credit card,7.0,Mandalay
370960655,C,Normal,Female,Fashion accessories,49.32,6,14.796,310.716,2019-01-09,13:27:00,Ewallet,7.1,Naypyitaw
105106182,A,Member,Male,Fashion accessories,21.48,2,2.148,45.108,2019-02-27,12:13:00,Ewallet,6.6,Yangon
510790415,B,Member,Female,Sports and travel,23.08,6,6.924,145.404,2019-01-24,19:11:00,Ewallet,4.9,Mandalay
241965076,B,Member,Female,Home and lifestyle,49.1,2,4.91,103.11,2019-01-08,12:34:00,Credit card,6.4,Mandalay
767974650,B,Member,Female,Sports and travel,64.83,2,6.483,136.143,2019-01-08,11:35:00,Credit card,8.0,Mandalay
648831321,A,Member,Male,Home and lifestyle,63.56,10,31.78,667.38,2019-01-16,17:35:00,Cash,4.3,Yangon
173572300,C,Member,Male,Sports and travel,72.88,2,7.288,153.048,2019-03-13,12:30:00,Cash,6.1,Naypyitaw
305032383,A,Normal,Female,Food and beverages,67.1,3,10.065,211.365,2019-02-15,10:21:00,Cash,7.5,Yangon
394556384,C,Member,Female,Sports and travel,70.19,9,31.5855,663.2955,2019-01-25,13:22:00,Cash,6.7,Naypyitaw
266206657,C,Member,Male,Food and beverages,55.04,7,19.264,404.544,2019-03-12,19:23:00,Ewallet,5.2,Naypyitaw
689051884,A,Member,Male,Health and beauty,48.63,10,24.315,510.615,2019-03-04,12:26:00,Cash,8.8,Yangon
196012849,C,Member,Female,Fashion accessories,73.38,7,25.683,539.343,2019-02-10,13:33:00,Cash,9.5,Naypyitaw
372625264,C,Normal,Female,Food and beverages,52.6,9,23.67,497.07,2019-01-16,14:25:00,Cash,7.6,Naypyitaw
800098606,A,Member,Female,Home and lifestyle,87.37,5,21.8425,458.6925,2019-01-29,19:26:00,Cash,6.6,Yangon
182527000,A,Member,Female,Sports and travel,27.04,4,5.408,113.568,2019-01-01,20:15:00,Ewallet,6.9,Yangon
826588051,B,Normal,Male,Home and lifestyle,62.19,4,12.438,261.198,2019-01-06,19:27:00,Ewallet,4.3,Mandalay
868060466,A,Member,Male,Electronic accessories,69.58,9,31.311,657.531,2019-02-19,19:22:00,Credit card,7.8,Yangon
751419720,C,Normal,Male,Home and lifestyle,97.5,10,48.75,1023.75,2019-01-12,16:10:00,Ewallet,8.0,Naypyitaw
626437888,C,Normal,Female,Fashion accessories,60.41,8,24.164,507.444,2019-02-07,12:13:00,Ewallet,9.6,Naypyitaw
176647711,B,Normal,Male,Food and beverages,32.32,3,4.848,101.808,2019-03-27,19:06:00,Credit card,4.3,Mandalay
191290321,B,Member,Female,Fashion accessories,19.77,10,9.885,207.585,2019-02-27,18:34:00,Credit card,5.0,Mandalay
729062010,B,Member,Male,Health and beauty,80.47,9,36.2115,760.4415,2019-01-06,11:10:00,Cash,9.2,Mandalay
640485028,B,Member,Female,Home and lifestyle,88.39,9,39.7755,835.2855,2019-03-02,12:24:00,Cash,6.3,Mandalay
186799562,B,Normal,Male,Health and beauty,71.77,7,25.1195,527.5095,2019-03-29,14:03:00,Cash,8.9,Mandalay
834455519,B,Normal,Female,Electronic accessories,43.0,4,8.6,180.6,2019-01-31,20:28:00,Ewallet,7.6,Mandalay
162658559,C,Member,Male,Food and beverages,68.98,1,3.449,72.429,2019-01-21,20:07:00,Cash,4.8,Naypyitaw
760275490,C,Normal,Male,Fashion accessories,15.62,8,6.248,131.208,2019-01-20,20:22:00,Ewallet,9.1,Naypyitaw
445309252,A,Normal,Male,Sports and travel,25.7,3,3.855,80.955,2019-01-17,17:35:00,Ewallet,6.1,Yangon
786942700,A,Member,Male,Food and beverages,80.62,6,24.186,507.906,2019-02-28,20:10:00,Cash,9.1,Yangon
728887867,C,Member,Female,Home and lifestyle,75.53,4,15.106,317.226,2019-03-19,15:31:00,Ewallet,8.3,Naypyitaw
183213799,C,Normal,Female,Electronic accessories,77.63,9,34.9335,733.6035,2019-02-19,15:08:00,Ewallet,7.2,Naypyitaw
268203585,C,Normal,Female,Health and beauty,13.85,9,6.2325,130.8825,2019-02-04,12:30:00,Ewallet,6.0,Naypyitaw
735329839,C,Member,Male,Fashion accessories,98.7,8,39.48,829.08,2019-01-31,10:21:00,Ewallet,8.5,Naypyitaw
258927466,A,Normal,Female,Health and beauty,35.68,5,8.92,187.32,2019-02-06,18:19:00,Credit card,6.6,Yangon
857163520,A,Member,Female,Fashion accessories,71.46,7,25.011,525.231,2019-03-28,16:03:00,Ewallet,4.5,Yangon
482171179,A,Member,Male,Electronic accessories,11.94,3,1.791,37.611,2019-01-19,12:28:00,Credit card,8.1,Yangon
788215741,A,Normal,Male,Fashion accessories,45.38,3,6.807,142.947,2019-02-17,13:20:00,Credit card,7.2,Yangon
821149046,B,Member,Female,Fashion accessories,17.48,6,5.244,110.124,2019-01-18,15:02:00,Credit card,6.1,Mandalay
418050656,B,Normal,Female,Fashion accessories,25.56,7,8.946,187.866,2019-02-02,20:25:00,Cash,7.1,Mandalay
678790726,C,Member,Female,Sports and travel,90.63,9,40.7835,856.4535,2019-01-18,15:16:00,Cash,5.1,Naypyitaw
776681096,B,Normal,Male,Home and lifestyle,44.12,3,6.618,138.978,2019-03-18,13:26:00,Credit card,7.9,Mandalay
592461692,C,Member,Female,Food and beverages,36.77,7,12.8695,270.2595,2019-01-11,20:06:00,Cash,7.4,Naypyitaw
434359162,B,Member,Male,Food and beverages,23.34,4,4.668,98.028,2019-02-04,18:31:00,Ewallet,7.4,Mandalay
149140304,C,Member,Female,Health and beauty,28.5,8,11.4,239.4,2019-02-06,14:14:00,Cash,6.6,Naypyitaw
442446497,C,Member,Male,Home and lifestyle,55.57,3,8.3355,175.0455,2019-01-08,11:25:00,Credit card,5.9,Naypyitaw
174640215,B,Normal,Male,Sports and travel,69.74,10,34.87,732.27,2019-03-05,17:29:00,Credit card,8.9,Mandalay
210749613,C,Normal,Male,Fashion accessories,97.26,4,19.452,408.492,2019-03-16,15:19:00,Ewallet,6.8,Naypyitaw
299290180,B,Member,Female,Home and lifestyle,52.18,7,18.263,383.523,2019-03-09,10:32:00,Cash,9.3,Mandalay
247112470,A,Member,Female,Fashion accessories,22.32,4,4.464,93.744,2019-03-01,16:13:00,Credit card,4.4,Yangon
635285728,A,Normal,Male,Health and beauty,56.0,3,8.4,176.4,2019-02-28,19:19:00,Ewallet,4.8,Yangon
756490168,A,Member,Male,Fashion accessories,19.7,1,0.985,20.685,2019-02-08,11:23:00,Ewallet,9.5,Yangon
438231242,B,Normal,Male,Electronic accessories,75.88,7,26.558,557.718,2019-01-24,10:22:00,Ewallet,8.9,Mandalay
238456950,B,Member,Male,Food and beverages,53.72,1,2.686,56.406,2019-03-01,20:01:00,Ewallet,6.4,Mandalay
607652441,C,Member,Male,Health and beauty,81.95,10,40.975,860.475,2019-03-10,12:23:00,Credit card,6.0,Naypyitaw
386277606,C,Member,Female,Home and lifestyle,81.2,7,28.42,596.82,2019-03-23,15:35:00,Credit card,8.1,Naypyitaw
137635492,C,Normal,Male,Electronic accessories,58.76,10,29.38,616.98,2019-01-29,14:15:00,Ewallet,9.0,Naypyitaw
197777132,B,Member,Male,Electronic accessories,91.56,8,36.624,769.104,2019-01-12,18:13:00,Ewallet,6.0,Mandalay
805860265,A,Normal,Male,Home and lifestyle,93.96,9,42.282,887.922,2019-03-20,11:19:00,Cash,9.8,Yangon
733291227,C,Normal,Male,Home and lifestyle,55.61,7,19.4635,408.7335,2019-03-23,12:24:00,Cash,8.5,Naypyitaw
451732711,C,Normal,Male,Food and beverages,84.83,1,4.2415,89.0715,2019-01-14,15:11:00,Ewallet,8.8,Naypyitaw
373140504,A,Member,Female,Sports and travel,71.63,2,7.163,150.423,2019-02-12,14:19:00,Ewallet,8.8,Yangon
546802899,A,Member,Male,Home and lifestyle,37.69,2,3.769,79.149,2019-02-20,15:17:00,Ewallet,9.5,Yangon
345689016,C,Member,Female,Sports and travel,31.67,8,12.668,266.028,2019-01-02,16:11:00,Credit card,5.6,Naypyitaw
390175806,C,Member,Female,Food and beverages,38.42,1,1.921,40.341,2019-02-02,16:19:00,Cash,8.6,Naypyitaw
457131708,B,Member,Male,Fashion accessories,65.23,10,32.615,684.915,2019-01-08,19:04:00,Credit card,5.2,Mandalay
664142882,C,Member,Female,Home and lifestyle,10.53,5,2.6325,55.2825,2019-01-30,14:25:00,Credit card,5.8,Naypyitaw
487796868,B,Member,Female,Home and lifestyle,12.29,9,5.5305,116.1405,2019-03-26,19:16:00,Credit card,8.0,Mandalay
314234520,C,Member,Male,Health and beauty,81.23,7,28.4305,597.0405,2019-01-15,20:26:00,Cash,9.0,Naypyitaw
210307976,B,Member,Female,Fashion accessories,22.32,4,4.464,93.744,2019-03-14,11:09:00,Ewallet,4.1,Mandalay
585868361,A,Normal,Female,Food and beverages,27.28,5,6.82,143.22,2019-02-03,10:18:00,Credit card,8.6,Yangon
807147833,A,Member,Female,Electronic accessories,17.42,10,8.71,182.91,2019-02-22,12:18:00,Ewallet,7.0,Yangon
775721988,B,Normal,Male,Home and lifestyle,73.28,5,18.32,384.72,2019-01-24,15:03:00,Ewallet,8.4,Mandalay
288383758,C,Member,Female,Fashion accessories,84.87,3,12.7305,267.3405,2019-01-25,18:18:00,Ewallet,7.4,Naypyitaw
652436591,A,Normal,Female,Fashion accessories,97.29,8,38.916,817.236,2019-03-09,13:10:00,Credit card,6.2,Yangon
785960615,B,Member,Female,Electronic accessories,35.74,8,14.296,300.216,2019-02-17,15:16:00,Ewallet,4.9,Mandalay
406467107,A,Normal,Female,Home and lifestyle,96.52,6,28.956,608.076,2019-01-11,11:31:00,Cash,4.5,Yangon
250175703,A,Member,Male,Food and beverages,18.85,10,9.425,197.925,2019-02-27,18:14:00,Ewallet,5.6,Yangon
156953964,A,Normal,Female,Food and beverages,55.39,4,11.078,232.638,2019-03-25,15:11:00,Ewallet,8.0,Yangon
842408179,B,Member,Female,Food and beverages,77.2,10,38.6,810.6,2019-02-11,10:22:00,Credit card,5.6,Mandalay
525098450,B,Normal,Male,Electronic accessories,72.13,10,36.065,757.365,2019-01-31,15:07:00,Credit card,4.2,Mandalay
410671709,A,Member,Female,Fashion accessories,63.88,8,25.552,536.592,2019-01-20,17:28:00,Ewallet,9.9,Yangon
587734862,A,Member,Female,Health and beauty,10.69,5,2.6725,56.1225,2019-03-26,11:04:00,Ewallet,7.6,Yangon
787872010,A,Member,Male,Health and beauty,55.5,4,11.1,233.1,2019-01-20,15:28:00,Credit card,6.6,Yangon
593144239,B,Normal,Female,Home and lifestyle,95.46,8,38.184,801.864,2019-03-05,19:23:00,Ewallet,4.7,Mandalay
801880346,C,Normal,Female,Fashion accessories,76.06,3,11.409,239.589,2019-01-05,20:18:00,Credit card,9.8,Naypyitaw
388762555,B,Normal,Male,Sports and travel,13.69,6,4.107,86.247,2019-02-13,13:35:00,Cash,6.3,Mandalay
711311234,B,Normal,Female,Electronic accessories,95.64,4,19.128,401.688,2019-03-16,18:30:00,Cash,7.9,Mandalay
886546089,A,Normal,Female,Home and lifestyle,11.43,6,3.429,72.009,2019-01-15,17:14:00,Cash,7.7,Yangon
707327409,B,Member,Female,Sports and travel,95.54,4,19.108,401.268,2019-02-26,11:34:00,Ewallet,4.5,Mandalay
759984285,C,Member,Female,Health and beauty,85.87,7,30.0545,631.1445,2019-02-27,19:00:00,Credit card,8.0,Naypyitaw
201638275,C,Member,Female,Sports and travel,67.99,7,23.7965,499.7265,2019-02-17,16:30:00,Ewallet,5.7,Naypyitaw
471068611,C,Normal,Female,Food and beverages,52.42,1,2.621,55.041,2019-02-06,10:13:00,Credit card,6.3,Naypyitaw
200165952,C,Member,Male,Food and beverages,65.65,2,6.565,137.865,2019-01-17,16:27:00,Cash,6.0,Naypyitaw
120542248,B,Normal,Female,Food and beverages,28.86,5,7.215,151.515,2019-01-22,18:04:00,Credit card,8.0,Mandalay
102772261,C,Member,Male,Health and beauty,65.31,7,22.8585,480.0285,2019-03-05,18:01:00,Credit card,4.2,Naypyitaw
875318302,B,Normal,Male,Sports and travel,93.38,1,4.669,98.049,2019-01-03,13:04:00,Cash,9.6,Mandalay
102062002,C,Member,Male,Sports and travel,25.25,5,6.3125,132.5625,2019-03-20,17:31:00,Cash,6.1,Naypyitaw
457940464,B,Member,Male,Electronic accessories,87.87,9,39.5415,830.3715,2019-01-31,20:19:00,Ewallet,5.6,Mandalay
629424133,C,Normal,Male,Health and beauty,21.8,8,8.72,183.12,2019-02-19,19:14:00,Cash,8.3,Naypyitaw
534533526,A,Normal,Female,Sports and travel,94.76,4,18.952,397.992,2019-02-11,16:03:00,Ewallet,7.8,Yangon
307042070,A,Member,Female,Fashion accessories,30.62,1,1.531,32.151,2019-02-05,14:08:00,Credit card,4.1,Yangon
468997231,C,Normal,Female,Home and lifestyle,44.01,8,17.604,369.684,2019-03-03,17:21:00,Cash,8.8,Naypyitaw
516776464,C,Member,Female,Health and beauty,10.16,5,2.54,53.34,2019-02-24,13:04:00,Ewallet,4.1,Naypyitaw
404915964,A,Normal,Male,Electronic accessories,74.58,7,26.103,548.163,2019-02-04,16:05:00,Credit card,9.0,Yangon
886779084,C,Normal,Male,Electronic accessories,71.89,8,28.756,603.876,2019-02-19,11:19:00,Ewallet,5.5,Naypyitaw
790384466,C,Normal,Female,Health and beauty,10.99,5,2.7475,57.6975,2019-01-23,10:10:00,Credit card,9.3,Naypyitaw
704104056,C,Member,Male,Health and beauty,60.47,3,9.0705,190.4805,2019-01-14,10:33:00,Credit card,5.6,Naypyitaw
497376538,A,Normal,Male,Sports and travel,58.91,7,20.6185,432.9885,2019-01-17,15:09:00,Ewallet,9.7,Yangon
651965970,A,Normal,Male,Fashion accessories,46.41,1,2.3205,48.7305,2019-03-03,20:03:00,Credit card,4.0,Yangon
400804065,C,Member,Male,Health and beauty,68.55,4,13.71,287.91,2019-02-15,20:12:00,Credit card,9.2,Naypyitaw
744167898,B,Normal,Female,Home and lifestyle,97.37,10,48.685,1022.385,2019-01-15,13:28:00,Credit card,4.9,Mandalay
263125321,A,Member,Male,Electronic accessories,92.6,7,32.41,680.61,2019-02-27,12:31:00,Credit card,9.3,Yangon
702720487,A,Normal,Female,Electronic accessories,46.61,2,4.661,97.881,2019-02-26,12:16:00,Credit card,6.6,Yangon
605831050,B,Normal,Male,Fashion accessories,27.18,2,2.718,57.078,2019-03-15,16:15:00,Ewallet,4.3,Mandalay
443609639,C,Member,Female,Home and lifestyle,60.87,1,3.0435,63.9135,2019-01-24,13:14:00,Cash,5.5,Naypyitaw
864247918,A,Member,Female,Sports and travel,24.49,10,12.245,257.145,2019-02-22,15:09:00,Cash,8.1,Yangon
359945395,B,Normal,Male,Health and beauty,92.78,1,4.639,97.419,2019-03-15,10:30:00,Credit card,9.8,Mandalay
401094232,C,Member,Male,Home and lifestyle,86.69,5,21.6725,455.1225,2019-02-11,18:22:00,Ewallet,9.4,Naypyitaw
751156198,B,Normal,Male,Sports and travel,23.01,6,6.903,144.963,2019-01-12,16:26:00,Ewallet,7.9,Mandalay
324416833,C,Member,Female,Electronic accessories,30.2,8,12.08,253.68,2019-03-03,19:18:00,Ewallet,5.1,Naypyitaw
474338305,C,Member,Male,Fashion accessories,67.39,7,23.5865,495.3165,2019-03-23,13:13:00,Ewallet,6.9,Naypyitaw
759299521,A,Member,Female,Fashion accessories,48.96,9,22.032,462.672,2019-03-04,11:16:00,Cash,8.0,Yangon
831816575,B,Member,Female,Electronic accessories,75.59,9,34.0155,714.3255,2019-02-23,11:07:00,Cash,8.0,Mandalay
220686701,A,Normal,Female,Home and lifestyle,77.47,4,15.494,325.374,2019-03-17,16:21:00,Cash,4.2,Yangon
618348551,A,Normal,Female,Sports and travel,93.18,2,9.318,195.678,2019-01-16,18:24:00,Credit card,8.5,Yangon
257607754,A,Normal,Female,Electronic accessories,50.23,4,10.046,210.966,2019-01-08,17:07:00,Cash,9.0,Yangon
559615987,B,Normal,Female,Health and beauty,17.75,1,0.8875,18.6375,2019-01-14,10:22:00,Cash,8.6,Mandalay
189552313,C,Normal,Female,Fashion accessories,62.18,10,31.09,652.89,2019-01-31,10:19:00,Ewallet,6.0,Naypyitaw
565914567,B,Normal,Male,Health and beauty,10.75,8,4.3,90.3,2019-03-15,14:22:00,Ewallet,6.2,Mandalay
380605336,A,Normal,Female,Electronic accessories,40.26,10,20.13,422.73,2019-02-24,18:03:00,Credit card,5.0,Yangon
815046282,C,Member,Female,Sports and travel,64.97,5,16.2425,341.0925,2019-02-08,12:31:00,Credit card,6.5,Naypyitaw
674566360,A,Normal,Male,Electronic accessories,95.15,1,4.7575,99.9075,2019-03-22,14:00:00,Cash,6.0,Yangon
778342523,A,Member,Female,Electronic accessories,48.62,8,19.448,408.408,2019-01-24,10:34:00,Cash,5.0,Yangon
499277781,B,Normal,Female,Food and beverages,53.21,8,21.284,446.964,2019-03-14,16:26:00,Ewallet,5.0,Mandalay
477592456,C,Normal,Female,Fashion accessories,45.44,7,15.904,333.984,2019-01-23,11:09:00,Cash,9.2,Naypyitaw
832516761,A,Normal,Male,Food and beverages,33.88,8,13.552,284.592,2019-01-19,20:17:00,Ewallet,9.6,Yangon
869113082,B,Member,Male,Health and beauty,96.16,4,19.232,403.872,2019-01-27,20:01:00,Credit card,8.4,Mandalay
190593964,B,Member,Male,Food and beverages,47.16,5,11.79,247.59,2019-02-03,14:20:00,Credit card,6.0,Mandalay
366436862,B,Normal,Male,Electronic accessories,52.89,4,10.578,222.138,2019-03-25,16:19:00,Ewallet,6.7,Mandalay
186438965,A,Member,Female,Home and lifestyle,47.68,2,4.768,100.128,2019-02-24,10:05:00,Credit card,4.1,Yangon
784219238,C,Member,Male,Sports and travel,10.17,1,0.5085,10.6785,2019-02-07,14:09:00,Cash,5.9,Naypyitaw
276756884,A,Normal,Female,Health and beauty,68.71,3,10.3065,216.4365,2019-03-04,10:03:00,Cash,8.7,Yangon
109864363,B,Member,Female,Sports and travel,60.08,7,21.028,441.588,2019-02-14,11:21:00,Credit card,4.5,Mandalay
569762760,A,Member,Female,Sports and travel,22.01,4,4.402,92.442,2019-01-29,18:08:00,Credit card,6.6,Yangon
222420244,B,Member,Female,Health and beauty,72.11,9,32.4495,681.4395,2019-01-28,13:31:00,Credit card,7.7,Mandalay
760539233,A,Member,Male,Fashion accessories,41.28,3,6.192,130.032,2019-03-26,18:22:00,Credit card,8.5,Yangon
538220304,C,Normal,Male,Electronic accessories,64.95,10,32.475,681.975,2019-03-24,18:16:00,Cash,5.2,Naypyitaw
416179926,A,Member,Female,Electronic accessories,74.22,10,37.11,779.31,2019-01-01,14:25:00,Credit card,4.3,Yangon
237446163,A,Normal,Male,Electronic accessories,10.56,8,4.224,88.704,2019-01-24,17:25:00,Cash,7.6,Yangon
636170325,B,Normal,Male,Health and beauty,62.57,4,12.514,262.794,2019-02-25,18:22:00,Cash,9.5,Mandalay
343759322,B,Member,Female,Sports and travel,11.85,8,4.74,99.54,2019-01-09,16:20:00,Cash,4.1,Mandalay
528149470,A,Member,Male,Health and beauty,91.3,1,4.565,95.865,2019-02-14,14:25:00,Ewallet,9.2,Yangon
427459297,B,Member,Female,Home and lifestyle,40.73,7,14.2555,299.3655,2019-03-12,11:00:00,Ewallet,5.4,Mandalay
807343742,A,Normal,Male,Fashion accessories,52.38,1,2.619,54.999,2019-03-26,19:26:00,Cash,5.8,Yangon
288621085,A,Member,Male,Fashion accessories,38.54,5,9.635,202.335,2019-01-09,13:20:00,Ewallet,5.6,Yangon
670717306,B,Normal,Male,Sports and travel,44.63,6,13.389,281.169,2019-01-02,20:04:00,Credit card,5.1,Mandalay
660297083,C,Normal,Male,Electronic accessories,55.87,10,27.935,586.635,2019-01-15,15:00:00,Cash,5.8,Naypyitaw
271778740,C,Member,Female,Sports and travel,29.22,6,8.766,184.086,2019-01-01,11:24:00,Ewallet,5.0,Naypyitaw
497360989,A,Normal,Male,Fashion accessories,51.94,3,7.791,163.611,2019-02-15,15:12:00,Cash,7.9,Yangon
291591384,B,Normal,Male,Electronic accessories,60.3,1,3.015,63.315,2019-02-28,17:22:00,Cash,6.0,Mandalay
860736466,A,Member,Female,Sports and travel,39.47,2,3.947,82.887,2019-03-02,16:09:00,Credit card,5.0,Yangon
549239016,C,Member,Female,Food and beverages,14.87,2,1.487,31.227,2019-02-13,18:08:00,Credit card,8.9,Naypyitaw
896340956,A,Normal,Male,Fashion accessories,21.32,1,1.066,22.386,2019-01-26,12:25:00,Cash,5.9,Yangon
804383935,A,Member,Male,Electronic accessories,93.78,3,14.067,295.407,2019-01-30,11:19:00,Credit card,5.9,Yangon
585900249,A,Member,Male,Electronic accessories,73.26,1,3.663,76.923,2019-01-27,18:04:00,Ewallet,9.7,Yangon
862295914,C,Normal,Female,Sports and travel,22.38,1,1.119,23.499,2019-01-30,17:04:00,Credit card,8.6,Naypyitaw
845946841,C,Member,Female,Food and beverages,72.88,9,32.796,688.716,2019-01-08,19:22:00,Cash,4.0,Naypyitaw
125452293,A,Normal,Female,Fashion accessories,99.1,6,29.73,624.33,2019-01-19,13:06:00,Cash,4.2,Yangon
843734724,A,Normal,Male,Fashion accessories,74.1,1,3.705,77.805,2019-01-25,11:03:00,Cash,9.2,Yangon
409339708,A,Normal,Female,Fashion accessories,98.48,2,9.848,206.808,2019-02-19,10:07:00,Ewallet,9.2,Yangon
658663967,C,Normal,Male,Health and beauty,53.19,7,18.6165,390.9465,2019-01-14,15:25:00,Ewallet,5.0,Naypyitaw
866702814,B,Normal,Female,Electronic accessories,52.79,10,26.395,554.295,2019-02-25,11:34:00,Ewallet,10.0,Mandalay
160222687,A,Member,Female,Health and beauty,95.95,5,23.9875,503.7375,2019-01-23,14:12:00,Ewallet,8.8,Yangon
895036665,B,Normal,Female,Fashion accessories,36.51,9,16.4295,345.0195,2019-02-16,10:31:00,Cash,4.2,Mandalay
770428960,B,Normal,Male,Food and beverages,21.12,8,8.448,177.408,2019-01-01,19:18:00,Cash,6.3,Mandalay
748452862,A,Member,Female,Home and lifestyle,28.31,4,5.662,118.902,2019-03-07,18:21:00,Cash,8.2,Yangon
234362483,B,Normal,Male,Health and beauty,57.59,6,17.277,362.817,2019-02-15,13:30:00,Cash,5.1,Mandalay
316663011,A,Member,Female,Food and beverages,47.63,9,21.4335,450.1035,2019-01-23,12:20:00,Cash,5.0,Yangon
848956252,C,Member,Female,Home and lifestyle,86.27,1,4.3135,90.5835,2019-02-20,13:14:00,Ewallet,7.0,Naypyitaw
840765966,A,Member,Male,Sports and travel,12.76,2,1.276,26.796,2019-01-08,18:03:00,Ewallet,7.8,Yangon
152034217,B,Normal,Female,Home and lifestyle,11.28,9,5.076,106.596,2019-03-17,11:33:00,Credit card,4.3,Mandalay
533665566,B,Normal,Female,Home and lifestyle,51.07,7,17.8745,375.3645,2019-01-12,11:25:00,Cash,7.0,Mandalay
124311458,A,Member,Female,Electronic accessories,79.59,3,11.9385,250.7085,2019-01-08,14:18:00,Cash,6.6,Yangon
176781170,C,Member,Male,Health and beauty,33.81,3,5.0715,106.5015,2019-01-26,15:06:00,Ewallet,7.3,Naypyitaw
361590574,B,Member,Male,Sports and travel,90.53,8,36.212,760.452,2019-03-15,14:28:00,Credit card,6.5,Mandalay
101814070,C,Member,Female,Health and beauty,62.82,2,6.282,131.922,2019-01-17,12:21:00,Ewallet,4.9,Naypyitaw
631341880,C,Member,Male,Food and beverages,24.31,3,3.6465,76.5765,2019-01-08,19:05:00,Credit card,4.3,Naypyitaw
852822749,A,Normal,Male,Sports and travel,64.59,4,12.918,271.278,2019-01-06,13:20:00,Ewallet,9.3,Yangon
873146353,A,Member,Male,Food and beverages,24.82,7,8.687,182.427,2019-02-16,10:19:00,Credit card,7.1,Yangon
584664073,C,Normal,Male,Fashion accessories,56.5,1,2.825,59.325,2019-03-13,15:26:00,Ewallet,9.6,Naypyitaw
544559589,B,Member,Female,Electronic accessories,21.43,10,10.715,225.015,2019-01-28,11:30:00,Cash,6.2,Mandalay
166192553,A,Member,Male,Sports and travel,89.06,6,26.718,561.078,2019-01-18,17:15:00,Cash,9.9,Yangon
737885876,A,Member,Male,Home and lifestyle,23.29,4,4.658,97.818,2019-03-19,11:31:00,Credit card,5.9,Yangon
154877367,C,Normal,Male,Home and lifestyle,65.26,8,26.104,548.184,2019-03-15,14:02:00,Ewallet,6.3,Naypyitaw
885560389,C,Member,Male,Fashion accessories,52.35,1,2.6175,54.9675,2019-02-12,17:29:00,Cash,4.0,Naypyitaw
608053804,B,Member,Male,Electronic accessories,39.75,1,1.9875,41.7375,2019-02-25,20:11:00,Cash,6.1,Mandalay
448613783,A,Normal,Female,Electronic accessories,90.02,8,36.008,756.168,2019-03-21,16:04:00,Credit card,4.5,Yangon
761490439,B,Member,Female,Electronic accessories,12.1,8,4.84,101.64,2019-01-19,10:10:00,Ewallet,8.6,Mandalay
490950021,B,Member,Female,Food and beverages,33.21,10,16.605,348.705,2019-01-08,14:15:00,Ewallet,6.0,Mandalay
115387388,C,Member,Female,Fashion accessories,10.18,8,4.072,85.512,2019-03-30,12:30:00,Credit card,9.5,Naypyitaw
